"Ganul";"Delta.M1";"Delta.Inter";"Delta.COV";"Indic_COVID";"Usa_Vel";"MSE"
1;0,91;0,83;0,92;7;1;95,4202988624208
1;0,96;0,92;0,86;7;0;95,4222550416027
1;0,83;0,98;0,8;8;1;95,4244430793499
1;0,82;1;0,81;7;1;95,4253561960884
1;0,92;0,82;0,87;8;1;95,4267550376311
1;0,9;0,88;0,81;8;1;95,4278128440616
1;0,85;0,94;0,85;7;1;95,4279002463195
1;0,89;0,88;0,9;7;1;95,4287582659409
1;0,96;1;0,85;7;1;95,4290994388517
1;0,83;0,97;0,85;7;1;95,4292356282105
1;0,91;0,83;0,91;7;1;95,4331640516036
1;0,98;0,94;0,91;7;1;95,4340377452358
1;0,9;0,86;0,85;7;1;95,4351667903994
1;0,91;0,85;0,9;8;1;95,4367790438569
1;0,86;0,94;0,8;8;1;95,4396467091201
1;0,84;0,96;0,9;8;1;95,4412143644135
1;0,84;0,95;1;7;1;95,4413985875372
1;0,88;0,9;0,82;7;1;95,4425935769344
1;0,88;0,91;0,88;8;1;95,4427236063072
1;1;0,88;0,85;7;1;95,4446604175206
1;0,89;0,88;0,89;7;1;95,4462461130186
1;0,91;0,83;0,9;7;1;95,4477360379298
1;0,84;0,95;0,99;7;1;95,4511097665986
1;0,82;0,99;0,9;8;1;95,4530566214227
1;0,99;0,91;0,85;7;1;95,4534142305787
1;0,96;1;0,84;7;1;95,4536709446965
1;0,94;0,96;1;7;0;95,4556610259506
1;0,91;0,85;0,89;8;1;95,4571851898235
1;0,92;0,82;0,86;8;1;95,4577709590805
1;0,98;0,94;0,9;7;1;95,4591796641855
1;0,96;0,92;0,85;7;0;95,4601229929671
1;0,84;0,95;0,98;7;1;95,4619314199911
1;0,92;0,8;0,8;7;1;95,4628160212452
1;0,91;0,83;0,89;7;1;95,4641975159587
1;0,9;0,86;0,84;7;1;95,464789273896
1;0,85;0,95;0,83;8;1;95,465270941907
1;0,89;0,88;0,88;7;1;95,4659045587896
1;0,85;0,94;0,84;7;1;95,4671407299907
1;0,82;0,99;0,87;7;1;95,4673436066418
1;0,94;0,96;0,99;7;0;95,4688712838869
1;0,84;0,96;0,89;8;1;95,4732499266558
1;0,88;0,91;0,87;8;1;95,4739290694842
1;0,84;0,95;0,97;7;1;95,4739738402792
1;0,83;0,97;0,84;7;1;95,4783376337563
1;0,96;1;0,83;7;1;95,4803059566316
1;0,91;0,85;0,88;8;1;95,4807272189372
1;0,91;0,83;0,88;7;1;95,4827421536468
1;0,94;0,96;0,98;7;0;95,4832091352099
1;0,88;0,9;0,81;7;1;95,4855353332583
1;0,98;0,94;0,89;7;1;95,4862193823218
1;0,84;0,95;0,96;7;1;95,4873560140116
1;0,89;0,88;0,87;7;1;95,4879381701219
1;1;0,88;0,84;7;1;95,4880902889539
1;0,82;0,99;0,89;8;1;95,4921281756707
1;0,9;0,88;0,8;8;1;95,492896376971
1;0,92;0,82;0,85;8;1;95,4930114441101
1;0,99;0,91;0,84;7;1;95,4943994728073
1;0,82;1;0,8;7;1;95,4974076133171
1;0,9;0,86;0,83;7;1;95,4975982185432
1;0,94;0,96;0,97;7;0;95,4987643113617
1;0,96;0,92;0,84;7;0;95,5004920921275
1;0,84;0,95;0,95;7;1;95,5022058354475
1;0,91;0,83;0,87;7;1;95,5035732487144
1;0,91;0,85;0,87;8;1;95,5077443226708
1;0,84;0,96;0,88;8;1;95,5089956158139
1;0,96;1;0,82;7;1;95,5090814137368
1;0,88;0,91;0,86;8;1;95,5092594072408
1;0,85;0,94;0,83;7;1;95,5099386355224
1;0,89;0,88;0,86;7;1;95,5125581225449
1;0,98;0,94;0,88;7;1;95,515249394339
1;0,94;0,96;0,96;7;0;95,5156299008352
1;0,97;0,97;1;7;1;95,5168464741702
1;0,82;0,99;0,86;7;1;95,5182822750421
1;0,84;0,95;0,94;7;1;95,5186602226593
1;0,97;0,97;0,99;7;1;95,526679489158
1;0,91;0,83;0,86;7;1;95,5269018849716
1;0,85;0,95;0,82;8;1;95,5286162712455
1;0,83;0,97;0,83;7;1;95,5308360699651
1;0,88;0,9;0,8;7;1;95,5323867003409
1;0,92;0,82;0,84;8;1;95,5328821575749
1;0,9;0,86;0,82;7;1;95,533803797907
1;0,94;0,96;0,95;7;0;95,5339019461426
1;1;0,88;0,83;7;1;95,5340153282348
1;0,82;0,99;0,88;8;1;95,5346961559408
1;0,84;0,95;0,93;7;1;95,5368651130452
1;0,97;0,97;0,98;7;1;95,5374237951047
1;0,99;0,91;0,83;7;1;95,5378825625453
1;0,91;0,85;0,86;8;1;95,5385978769054
1;0,89;0,88;0,85;7;1;95,5399797111241
1;0,96;1;0,81;7;1;95,5400712379176
1;0,96;0,92;0,83;7;0;95,543461848399
1;0,87;0,91;1;7;1;95,5463046789941
1;0,98;0,94;0,87;7;1;95,5463604665869
1;0,84;0,96;0,87;8;1;95,5487638374683
1;0,88;0,91;0,85;8;1;95,5490983613263
1;0,97;0,97;0,97;7;1;95,5491613342228
1;0,87;0,91;0,99;7;1;95,5518311630947
1;0,91;0,83;0,85;7;1;95,552944555672
1;0,94;0,96;0,94;7;0;95,5536790046237
1;0,85;0,94;0,82;7;1;95,5564857856995
1;0,84;0,95;0,92;7;1;95,5569753142473
1;0,87;0,91;0,98;7;1;95,5581640120108
1;0,97;0,97;0,96;7;1;95,5619774938968
1;0,87;0,91;0,97;7;1;95,5654040091305
1;0,89;0,88;0,84;7;1;95,5704193639495
1;0,82;0,99;0,85;7;1;95,571956810356
1;0,96;1;0,8;7;1;95,5733466554765
1;0,9;0,86;0,81;7;1;95,5736062339368
1;0,87;0,91;0,96;7;1;95,5736624939001
1;0,91;0,85;0,85;8;1;95,5736711672527
1;0,94;0,96;0,93;7;0;95,575061688127
1;0,97;0,97;0,95;7;1;95,5759605773243
1;0,92;0,82;0,83;8;1;95,577810821985
1;0,84;0,95;0,91;7;1;95,5791541864566
1;0,98;0,94;0,86;7;1;95,5796414321779
1;0,82;0,99;0,87;8;1;95,5810095062707
1;0,91;0,83;0,84;7;1;95,5819202379315
1;1;0,88;0,82;7;1;95,5825176444343
1;0,87;0,91;0,95;7;1;95,5830619035369
1;0,99;0,91;0,82;7;1;95,5839461431973
1;0,83;0,97;0,82;7;1;95,5869050841995
1;0,96;0,92;0,82;7;0;95,5891302073327
1;0,97;0,97;0,94;7;1;95,5912012002906
1;0,84;0,96;0,86;8;1;95,5928811994931
1;0,87;0,91;0,94;7;1;95,5937361953984
1;0,88;0,91;0,84;8;1;95,5938481595077
1;0,94;0,96;0,92;7;0;95,5981521978337
1;0,85;0,95;0,81;8;1;95,5982645149265
1;0,82;0,98;1;7;1;95,6021592230625
1;0,84;0,95;0,9;7;1;95,6035731332303
1;0,89;0,88;0,83;7;1;95,6040911765984
1;0,87;0,91;0,93;7;1;95,6058311078374
1;0,85;0,94;0,81;7;1;95,6069641768063
1;0,97;0,97;0,93;7;1;95,60779163472
1;0,89;0,89;1;8;1;95,6097601749798
1;0,89;0,89;0,99;8;1;95,6132420088322
1;0,91;0,85;0,84;8;1;95,6133691309197
1;0,91;0,83;0,83;7;1;95,6140469220608
1;0,9;0,87;1;8;1;95,6145820939201
1;0,98;0,94;0,85;7;1;95,6151790807014
1;0,9;0,86;0,8;7;1;95,6171910885334
1;0,9;0,87;0,99;8;1;95,6175433232069
1;0,89;0,89;0,98;8;1;95,6176946670834
1;0,87;0,91;0,92;7;1;95,6195042133162
1;0,9;0,87;0,98;8;1;95,6214276095998
1;0,82;0,98;0,99;7;1;95,6214953529201
1;0,99;0,89;1;7;0;95,6216283355592
1;0,87;0,92;1;8;1;95,6216799241251
1;0,94;0,96;0,91;7;0;95,6230538702824
1;0,89;0,89;0,97;8;1;95,6232620148845
1;0,97;0,97;0,92;7;1;95,625825124735
1;0,9;0,87;0,97;8;1;95,6263738054474
1;0,87;0,92;0,99;8;1;95,6265543598305
1;0,83;0,97;1;8;1;95,6280724451833
1;0,92;0,82;0,82;8;1;95,6282475921679
1;0,82;0,99;0,84;7;1;95,628511537204
1;0,89;0,89;0,96;8;1;95,6301043385272
1;0,84;0,95;0,89;7;1;95,630410880179
1;0,95;0,94;1;7;0;95,6309611353524
1;0,82;0,99;0,86;8;1;95,6313320361558
1;0,87;0,92;0,98;8;1;95,6325277274881
1;0,9;0,87;0,96;8;1;95,6325369322371
1;0,99;0,91;0,81;7;1;95,6326714669412
1;1;0,88;0,81;7;1;95,6336789668078
1;0,87;0,91;0,91;7;1;95,6349247151085
1;0,99;0,89;0,99;7;0;95,6357771852114
1;0,96;0,92;0,81;7;0;95,6375930792266
1;0,89;0,89;0,95;8;1;95,6383994954134
1;0,83;0,97;0,99;8;1;95,6386204818415
1;0,87;0,92;0,97;8;1;95,6397562802482
1;0,9;0,87;0,95;8;1;95,6400893862175
1;0,89;0,88;0,82;7;1;95,6412030045913
1;0,84;0,96;0,85;8;1;95,6416891428178
1;0,82;0,98;0,98;7;1;95,6423355823606
1;0,92;0,81;1;8;1;95,6428461839214
1;0,88;0,91;0,83;8;1;95,6439294790162
1;0,95;0,94;0,99;7;0;95,6441240613594
1;0,97;0,97;0,91;7;1;95,6453952044586
1;0,92;0,81;0,99;8;1;95,6455521120486
1;0,83;0,97;0,81;7;1;95,646718927364
1;0,89;0,89;0,94;8;1;95,6483439876478
1;0,87;0,92;0,96;8;1;95,6484130298063
1;0,92;0,81;0,98;8;1;95,6491568610035
1;0,9;0,87;0,94;8;1;95,6492220850163
1;0,91;0,83;0,82;7;1;95,6495376210541
1;0,94;0,96;0,9;7;0;95,6498707487655
1;0,83;0,97;0,98;8;1;95,6506265573042
1;0,99;0,89;0,98;7;0;95,6510382873446
1;0,87;0,91;0,9;7;1;95,6522729387626
1;0,98;0,94;0,84;7;1;95,6530581236137
1;0,92;0,81;0,97;8;1;95,6537960657749
1;0,91;0,85;0,83;8;1;95,6581182549721
1;0,95;0,94;0,98;7;0;95,6584081126716
1;0,87;0,92;0,95;8;1;95,658688697074
1;0,92;0,81;0,96;8;1;95,659621295246
1;0,84;0,95;0,88;7;1;95,6598525238453
1;0,9;0,87;0,93;8;1;95,6601455198567
1;0,89;0,89;0,93;8;1;95,6601539230768
1;0,85;0,94;0,8;7;1;95,6615424990586
1;0,83;0,97;0,97;8;1;95,6642558754979
1;0,82;0,98;0,97;7;1;95,6647626674809
1;0,97;0,97;0,9;7;1;95,6665950480796
1;0,92;0,81;0,95;8;1;95,666801282631
1;0,99;0,89;0,97;7;0;95,6674957663014
1;0,87;0,92;0,94;8;1;95,6707925434418
1;0,87;0,91;0,89;7;1;95,671739472206
1;0,9;0,87;0,92;8;1;95,6730906766231
1;0,95;0,94;0,97;7;0;95,6739025613833
1;0,89;0,89;0,92;8;1;95,6740658272232
1;0,85;0,95;0,8;8;1;95,6746697936477
1;0,92;0,81;0,94;8;1;95,675523110475
1;0,94;0,96;0,89;7;0;95,6787071906233
1;0,83;0,97;0,96;8;1;95,6796866205337
1;0,89;0,88;0,81;7;1;95,6819521680189
1;0,99;0,91;0,8;7;1;95,6841382733686
1;0,92;0,82;0,81;8;1;95,684665964418
1;0,87;0,92;0,93;8;1;95,6849530485473
1;0,99;0,89;0,96;7;0;95,6852369189343
1;0,82;0,99;0,85;8;1;95,6859447350126
1;0,92;0,81;0,93;8;1;95,6859933171916
1;1;0,88;0,8;7;1;95,6875805209599
1;0,82;0,99;0,83;7;1;95,688102180121
1;0,9;0,87;0,91;8;1;95,6883097903865
1;0,91;0,83;0,81;7;1;95,6885959071201
1;0,82;0,98;0,96;7;1;95,6888620568867
1;0,96;0,92;0,8;7;0;95,6889437379014
1;0,97;0,97;0,89;7;1;95,6895168813431
1;0,89;0,89;0,91;8;1;95,6903372722189
1;0,95;0,94;0,96;7;0;95,6907000628478
1;0,84;0,95;0,87;7;1;95,692088336166
1;0,98;0,94;0,83;7;1;95,6933612071449
1;0,87;0,91;0,88;7;1;95,6935239143529
1;0,84;0,96;0,84;8;1;95,6955451114128
1;0,83;0,97;0,95;8;1;95,697110169771
1;0,92;0,81;0,92;8;1;95,6984388906447
1;0,88;0,91;0,82;8;1;95,699781906518
1;0,87;0,92;0,92;8;1;95,7014184036309
1;0,99;0,89;0,95;7;0;95,7043519027166
1;0,9;0,87;0,9;8;1;95,7060769030179
1;0,91;0,85;0,82;8;1;95,7083668017867
1;0,95;0,94;0,95;7;0;95,7088962641823
1;0,89;0,89;0,9;8;1;95,709247295458
1;0,94;0,96;0,88;7;0;95,7096675156642
1;0,83;0,97;0,8;7;1;95,7104494152607
1;0,92;0,81;0,91;8;1;95,7131081153468
1;0,97;0,97;0,88;7;1;95,7142514794296
1;0,82;0,98;0,95;7;1;95,7147222998453
1;0,83;0,97;0,94;8;1;95,716731205382
1;0,87;0,91;0,87;7;1;95,7178332013853
1;0,87;0,92;0,91;8;1;95,7204567964872
1;0,99;0,89;0,94;7;0;95,7249333985624
1;0,89;0,88;0,8;7;1;95,7265208375535
1;0,9;0,87;0,89;8;1;95,7266882031251
1;0,84;0,95;0,86;7;1;95,7273123122938
1;0,95;0,94;0,94;7;0;95,728589376636
1;0,92;0,81;0,9;8;1;95,730271244337
1;0,89;0,89;0,89;8;1;95,731096592134
1;0,91;0,83;0,8;7;1;95,7314110430988
1;0,98;0,94;0,82;7;1;95,736168937764
1;0,83;0,97;0,93;8;1;95,7387677313117
1;0,97;0,97;0,87;7;1;95,7408877693402
1;0,87;0,92;0,9;8;1;95,7423564754322
1;0,82;0,98;0,94;7;1;95,7424355672408
1;0,94;0,96;0,87;7;0;95,7428556943117
1;0,87;0,91;0,86;7;1;95,7448794921419
1;0,82;0,99;0,84;8;1;95,7451487189041
1;0,99;0,89;0,93;7;0;95,7470762604431
1;0,92;0,82;0,8;8;1;95,7475644167551
1;0,95;0,94;0,93;7;0;95,749879726318
1;0,92;0,81;0,89;8;1;95,7502209756196
1;0,9;0,87;0,88;8;1;95,7504621425267
1;0,82;0,99;0,82;7;1;95,7508948782759
1;0,84;0,96;0,83;8;1;95,7548243962203
1;0,89;0,89;0,88;8;1;95,7562074827536
1;0,88;0,91;0,81;8;1;95,7618650859331
1;0,83;0,97;0,92;8;1;95,76345101337
1;0,91;0,85;0,81;8;1;95,764585554997
1;0,84;0,95;0,85;7;1;95,7657204504972
1;0,87;0,92;0,89;8;1;95,7674255961486
1;0,97;0,97;0,86;7;1;95,7695125459111
1;0,99;0,89;0,92;7;0;95,7708771644523
1;0,82;0,98;0,93;7;1;95,7720982755541
1;0,95;0,94;0,92;7;0;95,772869298995
1;0,92;0,81;0,88;8;1;95,7732727269717
1;0,87;0,91;0,85;7;1;95,7748776084086
1;0,9;0,87;0,87;8;1;95,7777393442791
1;0,94;0,96;0,86;7;0;95,7783750666393
1;0,81;1;1;7;1;95,7784205221938
1;0,98;0,94;0,81;7;1;95,7815598818569
1;0,89;0,89;0,87;8;1;95,7849236793922
1;0,83;0,97;0,91;8;1;95,7910254734004
1;0,87;0,92;0,88;8;1;95,7959918768726
1;0,99;0,89;0,91;7;0;95,796434269297
1;0,95;0,94;0,91;7;0;95,7976612944816
1;0,92;0,81;0,87;8;1;95,7997647224327
1;0,97;0,97;0,85;7;1;95,8002103002919
1;0,82;0,98;0,92;7;1;95,8038117944287
1;0,81;1;0,99;7;1;95,8062735828743
1;0,84;0,95;0,84;7;1;95,8075087519706
1;0,87;0,91;0,84;7;1;95,8080420411149
1;0,9;0,87;0,86;8;1;95,8088823438212
1;0,82;0,99;0,83;8;1;95,8092688816213
1;0,94;0,96;0,85;7;0;95,8163280758838
1;0,82;0,99;0,81;7;1;95,8170645405961
1;0,89;0,89;0,86;8;1;95,8176099025454
1;0,84;0,96;0,82;8;1;95,8199227724078
1;0,83;0,97;0,9;8;1;95,8217485837606
1;0,91;0,84;1;8;1;95,8220877994816
1;0,99;0,89;0,9;7;0;95,8238468981331
1;0,95;0,94;0,9;7;0;95,8243597043354
1;0,91;0,84;0,99;8;1;95,8245450089119
1;0,91;0,85;0,8;8;1;95,8272692877692
1;0,91;0,84;0,98;8;1;95,8278838389731
1;0,87;0,92;0,87;8;1;95,8284021137629
1;0,98;0,94;0,8;7;1;95,8296105019476
1;0,92;0,81;0,86;8;1;95,8300579288712
1;0,88;0,91;0,8;8;1;95,8306607339855
1;0,91;0,84;0,97;8;1;95,8322387282016
1;0,97;0,97;0,84;7;1;95,8330631491924
1;0,91;0,82;1;7;1;95,8331085976033
1;0,9;0,85;1;7;1;95,8339483905005
1;0,81;1;0,98;7;1;95,8358354711221
1;0,91;0,82;0,99;7;1;95,8372320792389
1;0,83;0,96;1;7;1;95,8373613464915
1;0,82;0,98;0,91;7;1;95,8376832084749
1;0,91;0,84;0,96;8;1;95,8377600333978
1;0,9;0,85;0,99;7;1;95,8381379375289
1;0,91;0,82;0,98;7;1;95,8420122411191
1;0,9;0,85;0,98;7;1;95,8429955292558
1;0,9;0,87;0,85;8;1;95,8442752362807
1;0,87;0,91;0,83;7;1;95,8445835481015
1;0,91;0,84;0,95;8;1;95,8446152777801
1;0,91;0,82;0,97;7;1;95,8475357009037
1;0,9;0,85;0,97;7;1;95,8486090707974
1;0,83;0,96;0,99;7;1;95,8492451424878
1;0,84;0,95;0,83;7;1;95,8528709260205
1;0,91;0,84;0,94;8;1;95,8529903557439
1;0,95;0,94;0,89;7;0;95,8530689230469
1;0,99;0,89;0,89;7;0;95,8532152481732
1;0,91;0,82;0,96;7;1;95,8538991116697
1;0,89;0,89;0,85;8;1;95,8546514327739
1;0,9;0,85;0,96;7;1;95,8550765567175
1;1;0,89;1;7;1;95,8554502101072
1;0,83;0,97;0,89;8;1;95,8558908251759
1;0,94;0,96;0,84;7;0;95,8568159931296
1;0,91;0,82;0,95;7;1;95,861209893965
1;0,83;0,96;0,98;7;1;95,8623524363552
1;0,9;0,85;0,95;7;1;95,8625067805768
1;0,91;0,84;0,93;8;1;95,8630906601837
1;0,92;0,81;0,85;8;1;95,8645359109766
1;0,87;0,92;0,86;8;1;95,8650216382875
1;0,81;1;0,97;7;1;95,8671514379421
1;0,97;0,97;0,83;7;1;95,8681508435922
1;0,91;0,82;0,94;7;1;95,8695868995508
1;1;0,89;0,99;7;1;95,8706606011988
1;0,9;0,85;0,94;7;1;95,8710199691843
1;0,82;0,98;0,9;7;1;95,8738260943757
1;0,91;0,84;0,92;8;1;95,8751420963361
1;0,83;0,96;0,97;7;1;95,8767900479581
1;0,81;1;1;8;1;95,878367533101
1;0,82;0,99;0,82;8;1;95,8786583005728
1;0,91;0,82;0,93;7;1;95,8791609664203
1;0,9;0,85;0,93;7;1;95,8807483005722
1;0,95;0,94;0,88;7;0;95,8838933977866
1;0,9;0,87;0,84;8;1;95,8843233375825
1;0,99;0,89;0,88;7;0;95,8846401297033
1;0,87;0,91;0,82;7;1;95,8847053820683
1;0,82;0,99;0,8;7;1;95,8867924986414
1;1;0,89;0,98;7;1;95,8870362663025
1;0,91;0,84;0,91;8;1;95,8893919465333
1;0,91;0,82;0,92;7;1;95,8900753175156
1;0,86;0,92;1;7;1;95,8911149819119
1;0,84;0,96;0,81;8;1;95,8912600188615
1;0,9;0,85;0,92;7;1;95,8918362578778
1;0,83;0,96;0,96;7;1;95,8926720732806
1;0,86;0,93;1;8;1;95,8928036256341
1;0,83;0,97;0,88;8;1;95,8937357884639
1;0,81;1;0,99;8;1;95,8957885480771
1;0,89;0,89;0,84;8;1;95,8964537158214
1;0,86;0,92;0,99;7;1;95,8970755733736
1;0,86;0,93;0,99;8;1;95,8982386675363
1;0,94;0,96;0,83;7;0;95,8999386044661
1;0,81;1;0,96;7;1;95,9002655196256
1;0,84;0,95;0,82;7;1;95,9019957835498
1;0,91;0,82;0,91;7;1;95,9024857489448
1;0,92;0,81;0,84;8;1;95,9036047062311
1;0,86;0,92;0,98;7;1;95,9038821824278
1;0,9;0,85;0,91;7;1;95,9044407651885
1;1;0,89;0,97;7;1;95,9046599596721
1;0,86;0,93;0,98;8;1;95,9048289834528
1;0,97;0,97;0,82;7;1;95,9055508280345
1;0,91;0,84;0,9;8;1;95,9061095540697
1;0,87;0,92;0,85;8;1;95,9062338300921
1;0,83;0,96;0,95;7;1;95,9101200845202
1;0,86;0,92;0,97;7;1;95,9116383742519
1;0,82;0,98;0,89;7;1;95,9123612654733
1;0,86;0,93;0,97;8;1;95,9127358368157
1;0,81;1;0,98;8;1;95,9148754421566
1;0,91;0,82;0,9;7;1;95,9165605481181
1;0,95;0,94;0,87;7;0;95,9169373153358
1;0,99;0,89;0,87;7;0;95,9182227303267
1;0,9;0,85;0,9;7;1;95,9187310466971
1;0,86;0,92;0,96;7;1;95,9204582620005
1;0,86;0,93;0,96;8;1;95,9221372473863
1;1;0,89;0,96;7;1;95,9236167774118
1;0,91;0,84;0,89;8;1;95,9255868025179
1;0,87;0,91;0,81;7;1;95,9285991980255
1;0,83;0,96;0,94;7;1;95,9292632821382
1;0,9;0,87;0,83;8;1;95,9294530018689
1;0,86;0,92;0,95;7;1;95,9304670046592
1;0,91;0,82;0,89;7;1;95,9324800789124
1;0,86;0,93;0,95;8;1;95,9332288369567
1;0,9;0,85;0,89;7;1;95,9348881480566
1;0,81;1;0,95;7;1;95,9352215560144
1;0,83;0,97;0,87;8;1;95,9355805173329
1;0,81;1;0,97;8;1;95,935767727446
1;0,86;0,92;0,94;7;1;95,9418011800403
1;0,89;0,89;0,83;8;1;95,9434421732635
1;1;0,89;0,95;7;1;95,9439937012453
1;0,97;0,97;0,81;7;1;95,9453383169992
1;0,94;0,96;0,82;7;0;95,9457938288354
1;0,86;0,93;0,94;8;1;95,9462245402821
1;0,92;0,81;0,83;8;1;95,9476928552236
1;0,91;0,84;0,88;8;1;95,9481383801548
1;0,83;0,96;0,93;7;1;95,9502385829212
1;0,91;0,82;0,88;7;1;95,9504359705768
1;0,95;0,94;0,86;7;0;95,9523043175777
1;0,87;0,92;0,84;8;1;95,9524398291153
1;0,9;0,85;0,88;7;1;95,9531040594461
1;0,82;0,98;0,88;7;1;95,9534174279994
1;0,82;0,99;0,81;8;1;95,9537034152218
1;0,99;0,89;0,86;7;0;95,9540643938653
1;0,86;0,92;0,93;7;1;95,954608991808
1;0,84;0,95;0,81;7;1;95,9550643014432
1;0,88;0,89;1;7;1;95,9585052569239
1;0,81;1;0,96;8;1;95,9586125699751
1;0,86;0,93;0,93;8;1;95,9613571500918
1;0,88;0,89;0,99;7;1;95,9632376190453
1;1;0,89;0,94;7;1;95,9658791158297
1;0,88;0,89;0,98;7;1;95,9686971009951
1;0,86;0,92;0,92;7;1;95,9690502659771
1;0,84;0,96;0,8;8;1;95,9692843616284
1;0,91;0,82;0,87;7;1;95,9706298504172
1;0,81;1;0,94;7;1;95,9720644718399
1;0,83;0,96;0,92;7;1;95,9731906253994
1;0,9;0,85;0,87;7;1;95,9735803843154
1;0,91;0,84;0,87;8;1;95,9741018382409
1;0,88;0,89;0,97;7;1;95,9749775559239
1;0,87;0,91;0,8;7;1;95,9764406985841
1;0,86;0,93;0,92;8;1;95,9788786699842
1;0,9;0,87;0,82;8;1;95,9801117688358
1;0,83;0,97;0,86;8;1;95,9817362036918
1;0,88;0,89;0,96;7;1;95,9821832082279
1;0,81;1;0,95;8;1;95,9835649226265
1;0,86;0,92;0,91;7;1;95,9852961905644
1;0,97;0,97;0,8;7;1;95,9875863538085
1;1;0,89;0,93;7;1;95,9893623199956
1;0,95;0,94;0,85;7;0;95,9900972295369
1;0,88;0,89;0,95;7;1;95,9904292936085
1;0,99;0,89;0,85;7;0;95,9922663969392
1;0,91;0,82;0,86;7;1;95,993271567928
1;0,92;0,8;1;8;1;95,9933545582991
1;0,94;0,96;0,81;7;0;95,9944772346875
1;0,92;0,8;0,99;8;1;95,9957557012367
1;0,89;0,89;0,82;8;1;95,9960623987848
1;0,9;0,85;0,86;7;1;95,9965265065488
1;0,82;0,98;0,87;7;1;95,9971316859455
1;0,92;0,81;0,82;8;1;95,9972517533152
1;0,83;0,96;0,91;7;1;95,9982716716457
1;0,92;0,8;0,98;8;1;95,9990363080747
1;0,86;0,93;0,91;8;1;95,999060457902
1;0,88;0,89;0,94;7;1;95,999842601678
1;0,92;0,8;0,97;8;1;96,0033301410567
1;0,86;0,92;0,9;7;1;96,0035287526071
1;0,91;0,84;0,86;8;1;96,0038374768544
1;0,87;0,92;0,83;8;1;96,0040586158814
1;0,97;0,91;1;7;0;96,0087637212413
1;0,92;0,8;0,96;8;1;96,0087868086526
1;0,88;0,89;0,93;7;1;96,0105618785097
1;0,81;1;0,94;8;1;96,0107877050156
1;0,81;1;0,93;7;1;96,0108417936642
1;0,84;0,95;0,8;7;1;96,0122463454973
1;1;0,89;0,92;7;1;96,0145330544738
1;0,92;0,8;0,95;8;1;96,0155730166606
1;0,91;0,82;0,85;7;1;96,0185768702029
1;0,9;0,85;0,85;7;1;96,0221572219713
1;0,86;0,93;0,9;8;1;96,0221931563031
1;0,97;0,91;0,99;7;0;96,0224596288505
1;0,88;0,89;0,92;7;1;96,0227380407729
1;0,92;0,8;0,94;8;1;96,023873780198
1;0,86;0,92;0,89;7;1;96,0239398300639
1;0,83;0,96;0,9;7;1;96,0256413827044
1;0,95;0,94;0,84;7;0;96,0304177771843
1;0,83;0,97;0,85;8;1;96,0325293565022
1;0,99;0,89;0,84;7;0;96,032929700503
1;0,92;0,8;0,93;8;1;96,0338935638798
1;0,82;0,99;0,8;8;1;96,0348299509285
1;0,88;0,89;0,91;7;1;96,0365341484928
1;0,9;0,87;0,81;8;1;96,0367690369651
1;0,97;0,91;0,98;7;0;96,0372698986851
1;0,91;0,84;0,85;8;1;96,0377281222504
1;0,81;1;0,93;8;1;96,0404520606045
1;1;0,89;0,91;7;1;96,0414810690684
1;0,82;0,98;0,86;7;1;96,043649825131
1;0,92;0,8;0,92;8;1;96,045857315694
1;0,94;0,96;0,8;7;0;96,046081426952
1;0,86;0,92;0,88;7;1;96,0467299024559
1;0,91;0,82;0,84;7;1;96,0467645049321
1;0,89;0,87;1;7;1;96,0472199633846
1;0,86;0,93;0,89;8;1;96,0485864234198
1;0,9;0,85;0,84;7;1;96,0506898173046
1;0,89;0,87;0,99;7;1;96,051538390294
1;0,81;1;0,92;7;1;96,0516053574367
1;0,88;0,89;0,9;7;1;96,0521250807772
1;0,92;0,81;0,81;8;1;96,0527565124013
1;0,97;0,91;0,97;7;0;96,0532807260159
1;0,89;0,89;0,81;8;1;96,0547809377468
1;0,83;0,96;0,89;7;1;96,0554664436155
1;0,89;0,87;0,98;7;1;96,0565404818789
1;0,92;0,8;0,91;8;1;96,0600113606873
1;0,87;0,92;0,82;8;1;96,0615276444158
1;0,89;0,87;0,97;7;1;96,0623157421347
1;0,89;0,87;0,96;7;1;96,068963838098
1;0,88;0,89;0,89;7;1;96,0696968588131
1;1;0,89;0,9;7;1;96,070295750485
1;0,97;0,91;0,96;7;0;96,0705815806468
1;0,86;0,92;0,87;7;1;96,0721063533775
1;0,81;1;0,92;8;1;96,0727377281637
1;0,95;0,94;0,83;7;0;96,0733662668982
1;0,99;0,89;0,83;7;0;96,0761546492009
1;0,91;0,84;0,84;8;1;96,0761788937779
1;0,89;0,87;0,95;7;1;96,0765952885014
1;0,92;0,8;0,9;8;1;96,0766241245068
1;0,91;0,82;0,83;7;1;96,0780527473406
1;0,86;0,93;0,88;8;1;96,078568503003
1;0,9;0,85;0,83;7;1;96,082340599923
1;0,89;0,87;0,94;7;1;96,0853320703687
1;0,83;0,96;0,88;7;1;96,0879200129654
1;0,83;0,97;0,84;8;1;96,08830356772
1;0,97;0,91;0,95;7;0;96,0892648687704
1;0,88;0,89;0,88;7;1;96,0894455637627
1;0,82;0,98;0,85;7;1;96,0931263014177
1;0,81;1;0,91;7;1;96,0944131451693
