"Ganul";"Delta.M1";"Delta.Inter";"Delta.COV";"Indic_COVID";"Usa_Vel";"Error"
1;0,91;0,92;0,88;8;1;0,246245720373529
1;0,9;0,8;0,86;8;0;0,246251731128856
1;0,87;0,98;0,92;8;1;0,246252686221248
1;0,87;0,88;0,8;8;0;0,246262200740251
1;0,94;0,83;0,82;8;1;0,246270928922793
1;0,88;0,96;0,9;8;1;0,24627515627434
1;0,92;0,9;0,87;8;1;0,24628046066725
1;0,93;0,91;0,93;8;1;0,246295015783557
1;0,92;0,97;0,94;8;1;0,246295553800555
1;0,9;0,8;0,85;8;0;0,246295709549341
1;0,94;0,88;0,93;8;1;0,24629983876974
1;0,9;0,81;0,91;8;0;0,246301086770413
1;0,9;0,85;0,93;8;0;0,24630117194092
1;0,94;0,83;0,81;8;1;0,246318163709674
1;0,91;0,92;0,87;8;1;0,246322403919827
1;0,92;0,9;0,86;8;1;0,246329886572766
1;0,88;0,99;0,93;8;1;0,246331896694734
1;0,9;0,8;0,84;8;0;0,246337180928662
1;0,99;0,84;0,95;8;1;0,246342131756503
1;0,81;0,94;0,88;8;0;0,246354619769614
1;0,91;0,99;0,94;8;1;0,246357440646053
1;0,84;1;0,9;8;1;0,246358560160088
1;0,85;0,91;0,9;8;0;0,246358981629879
1;0,94;0,83;0,8;8;1;0,246367955135289
1;0,92;0,9;0,85;8;1;0,246369258608281
1;0,91;0,92;0,86;8;1;0,246370660887221
1;0,9;0,8;0,83;8;0;0,24637927501025
1;0,88;0,97;0,92;8;1;0,246384446274142
1;0,9;0,94;0,91;8;1;0,246387100461095
1;0,87;0,97;0,9;8;1;0,246390319728755
1;0,93;0,88;0,91;8;1;0,246398112772667
1;0,92;0,9;0,84;8;1;0,246406141901961
1;0,91;0,92;0,85;8;1;0,246409405010328
1;0,93;0,8;0,94;8;0;0,246416062555273
1;0,89;0,95;0,9;8;1;0,246420281704723
1;0,9;0,8;0,82;8;0;0,246423199648719
1;0,92;0,9;0,83;8;1;0,246443408192341
1;0,81;0,94;0,87;8;0;0,246443704307728
1;0,91;0,92;0,84;8;1;0,24644583075911
1;0,84;0,92;0,9;8;0;0,246462255579972
1;0,9;0,8;0,81;8;0;0,246469447681998
1;0,93;0,89;0,92;8;1;0,246479166139821
1;0,92;0,9;0,82;8;1;0,246482163724693
1;0,91;0,92;0,83;8;1;0,246482670003789
1;0,85;0,99;0,9;8;1;0,246485810207545
1;0,89;0,84;0,9;8;0;0,246488751858651
1;0,86;0,98;0,9;8;1;0,246496491077241
1;0,81;0,94;0,86;8;0;0,246500678143077
1;0,99;0,95;0,96;8;1;0,246514158697741
1;0,9;0,8;0,8;8;0;0,246518249059514
1;0,91;0,92;0,82;8;1;0,246520976696094
1;0,92;0,9;0,81;8;1;0,246522858849934
1;0,97;0,8;0,94;8;1;0,246537828961461
1;0,81;0,94;0,85;8;0;0,246547075716635
1;0,91;0,92;0,81;8;1;0,246561182235382
1;0,92;0,84;0,94;8;0;0,246562522886387
1;0,92;0,9;0,8;8;1;0,246565703808772
1;0,84;0,97;0,94;8;0;0,246589175070357
1;0,88;0,96;0,89;8;1;0,246589759530684
1;0,81;0,94;0,84;8;0;0,246591093262629
1;0,91;0,92;0,8;8;1;0,24660349097732
1;0,84;1;0,89;8;1;0,246635306089581
1;0,81;0,94;0,83;8;0;0,246635846978031
1;0,89;0,96;0,92;8;1;0,246647576693653
1;0,81;0,94;0,82;8;0;0,24668254210165
1;0,87;0,97;0,89;8;1;0,246693405628405
1;0,88;0,96;0,88;8;1;0,246726667068952
1;0,81;0,94;0,81;8;0;0,246731673823905
1;1;0,99;0,97;8;0;0,24673560739279
1;0,89;0,95;0,89;8;1;0,246746469882222
1;0,85;0,92;0,92;8;0;0,246756416660037
1;0,84;1;0,88;8;1;0,246757804820398
1;0,88;0,87;0,91;8;0;0,246760763721106
1;0,85;0,91;0,89;8;0;0,246766759597879
1;0,85;0,99;0,89;8;1;0,246769248517509
1;1;0,81;0,95;8;1;0,246769842709305
1;0,94;0,87;0,95;8;0;0,246783132583982
1;0,81;0,94;0,8;8;0;0,246783477137143
1;0,86;0,98;0,89;8;1;0,246788918584808
1;0,88;0,96;0,87;8;1;0,246796049900675
1;0,8;0,95;0,91;8;0;0,246811719166668
1;0,84;1;0,87;8;1;0,246821826259142
1;0,87;0,97;0,88;8;1;0,246825747520658
1;0,88;0,96;0,86;8;1;0,246840789912453
1;0,91;0,95;0,93;8;1;0,246859730616381
1;0,84;1;0,86;8;1;0,246864620189479
1;0,84;0,92;0,89;8;0;0,246870011448766
1;0,88;0,96;0,85;8;1;0,246877347485152
1;0,89;0,95;0,88;8;1;0,246887904158436
1;0,95;0,84;0,93;8;1;0,246890051593388
1;0,87;0,97;0,87;8;1;0,246893236874865
1;0,85;0,99;0,88;8;1;0,246894041492184
1;0,89;0,84;0,89;8;0;0,246896713914776
1;0,84;1;0,85;8;1;0,246900483144673
1;0,88;0,96;0,84;8;1;0,246911988519466
1;0,86;0,98;0,88;8;1;0,246917082202597
1;0,84;1;0,84;8;1;0,246934859726711
1;0,87;0,97;0,86;8;1;0,246937080634586
1;0,85;0,91;0,88;8;0;0,246941990394792
1;0,88;0,96;0,83;8;1;0,246947100141818
1;0,83;0,95;0,93;8;0;0,246953930969561
1;0,86;0,9;0,9;8;0;0,246956094179618
1;0,85;0,99;0,87;8;1;0,246958647494024
1;0,89;0,95;0,87;8;1;0,2469591000081
1;0,84;1;0,83;8;1;0,246969828107107
1;0,87;0,97;0,85;8;1;0,24697309614062
1;0,86;0,98;0,87;8;1;0,246982887922539
1;0,88;0,96;0,82;8;1;0,246983613730769
1;0,81;0,95;0,92;8;0;0,246983721617775
1;0,85;0,99;0,86;8;1;0,247001366237778
1;0,89;0,95;0,86;8;1;0,247004639739447
1;0,84;1;0,82;8;1;0,247006204281976
1;0,87;0,97;0,84;8;1;0,247007306183969
1;0,88;0,96;0,81;8;1;0,247021923155736
1;0,86;0,98;0,86;8;1;0,24702598343634
1;0,85;0,91;0,87;8;0;0,24702880961249
1;0,85;0,99;0,85;8;1;0,247036897946308
1;0,89;0,95;0,85;8;1;0,247041636725071
1;0,87;0,97;0,83;8;1;0,247042007686264
1;0,84;1;0,81;8;1;0,247044339570236
1;0,84;0,92;0,88;8;0;0,247045554147343
1;0,86;0,98;0,85;8;1;0,247061587175122
1;0,88;0,96;0,8;8;1;0,247062228780534
1;0,86;0,91;0,92;8;0;0,247063801580418
1;0,97;0,8;0,95;8;0;0,247066314674582
1;0,85;0,99;0,84;8;1;0,247070841226897
1;0,89;0,84;0,88;8;0;0,247071534037633
1;0,89;0,95;0,84;8;1;0,247076603896616
1;0,87;0,97;0,82;8;1;0,247078099816453
1;0,85;0,91;0,86;8;0;0,247083386436053
1;0,84;1;0,8;8;1;0,247084419428803
1;0,86;0,98;0,84;8;1;0,247095494953038
1;0,85;0,99;0,83;8;1;0,247105333228506
1;0,89;0,95;0,83;8;1;0,247112020162304
1;0,87;0,97;0,81;8;1;0,247115966230037
1;0,88;0,88;0,92;8;0;0,247118298487777
1;0,94;0,84;0,9;8;1;0,24712591626225
1;0,85;0,91;0,85;8;0;0,247127292567606
1;0,86;0,98;0,83;8;1;0,247129918748831
1;0,84;0,92;0,87;8;0;0,247132824542754
1;0,89;0,98;0,93;8;1;0,247134094088481
1;0,85;0,99;0,82;8;1;0,247141213216332
1;0,84;0,93;0,92;8;0;0,247146036500395
1;0,89;0,95;0,82;8;1;0,247148849748652
1;0,87;0,97;0,8;8;1;0,247155805540185
1;0,89;0,84;0,87;8;0;0,247157693518305
1;0,86;0,98;0,82;8;1;0,24716572652083
1;0,85;0,91;0,84;8;0;0,247168739238226
1;0,94;0,93;0,94;8;1;0,247170144614239
1;0,85;0,99;0,81;8;1;0,247178842488439
1;0,89;0,95;0,81;8;1;0,247187496967224
1;0,84;0,92;0,86;8;0;0,247187916523006
1;0,86;0,98;0,81;8;1;0,247203290978865
1;0,85;0,91;0,83;8;0;0,247210849078867
1;0,89;0,84;0,86;8;0;0,247211490932309
1;0,9;0,94;0,9;8;1;0,247213892740674
1;0,96;0,82;0,95;8;0;0,247214874992432
1;0,85;0,99;0,8;8;1;0,247218411529506
1;0,89;0,95;0,8;8;1;0,247228163950984
1;0,83;0,93;0,9;8;0;0,247232216713577
1;0,84;0,92;0,85;8;0;0,24723237281207
1;0,86;0,98;0,8;8;1;0,247242807508366
1;0,89;0,84;0,85;8;0;0,247254546497036
1;0,85;0,91;0,82;8;0;0,247254830172881
1;0,89;0,88;0,93;8;0;0,247267757260185
1;0,84;0,92;0,84;8;0;0,247274393531137
1;0,89;0,84;0,84;8;0;0,247295089151996
1;0,85;0,91;0,81;8;0;0,247301178791615
1;0,98;0,88;0,95;8;1;0,24730118724249
1;0,9;0,81;0,9;8;0;0,247302489034775
1;0,91;0,82;0,93;8;0;0,247305477467721
1;0,84;0,92;0,83;8;0;0,24731709711514
1;0,87;0,89;0,91;8;0;0,247321679569721
1;0,9;0,9;0,94;8;0;0,247327864780157
1;0,89;0,84;0,83;8;0;0,247336247311614
1;0,85;1;0,91;8;1;0,247337416647801
1;0,95;0,9;0,94;8;1;0,247341484409404
1;0,81;0,99;0,94;8;0;0,247342912349817
1;0,85;0,91;0,8;8;0;0,24735012997222
1;0,93;0,88;0,9;8;1;0,247351545283118
1;0,84;0,92;0,82;8;0;0,247361690203222
1;0,86;0,9;0,89;8;0;0,247363270452759
1;0,89;0,84;0,82;8;0;0,247379230022768
1;0,84;0,92;0,81;8;0;0,247408668814242
1;0,9;0,95;0,92;8;1;0,247412276291138
1;0,89;0,84;0,81;8;0;0,247424532343649
1;0,93;0,99;0,96;8;0;0,247443827476653
1;0,84;0,92;0,8;8;0;0,247458268334341
1;0,89;0,84;0,8;8;0;0,247472386901913
1;0,92;0,91;0,91;8;1;0,247482467957157
1;0,86;1;0,92;8;1;0,247501059714817
1;0,94;0,84;0,89;8;1;0,247535065519952
1;0,86;0,9;0,88;8;0;0,247537968135751
1;0,88;0,9;0,93;8;0;0,247538938692171
1;0,95;0,81;0,92;8;1;0,247543190189662
1;0,9;0,94;0,89;8;1;0,2475510831816
1;0,94;0,86;0,92;8;1;0,2475537820183
1;0,82;0,94;0,91;8;0;0,247593424201439
1;0,89;0,92;0,94;8;0;0,247610043558423
1;0,86;0,9;0,87;8;0;0,247624277120345
1;0,83;0,93;0,89;8;0;0,247637159063656
1;0,96;0,86;0,94;8;1;0,247643072005877
1;0,86;0,9;0,86;8;0;0,247678343050559
1;0,9;0,94;0,88;8;1;0,24769668142919
1;0,9;0,81;0,89;8;0;0,247710039930385
1;0,94;0,84;0,88;8;1;0,24771132033172
1;0,89;0,86;0,92;8;0;0,247717311805878
1;0,86;0,9;0,85;8;0;0,247721727909054
1;0,9;0,83;0,92;8;0;0,247729958803762
1;0,86;0,99;0,91;8;1;0,2477313804413
1;0,93;0,88;0,89;8;1;0,24773913657982
1;0,89;0,85;0,91;8;0;0,247746052559381
1;0,88;0,87;0,9;8;0;0,24776128909617
1;0,86;0,9;0,84;8;0;0,247762639304818
1;0,9;0,94;0,87;8;1;0,247769408693579
1;0,89;0,98;0,95;8;0;0,247771383267532
1;0,93;0,9;0,95;8;0;0,247780916467688
1;0,88;1;0,93;8;1;0,247784245690068
1;0,95;0,98;0,95;8;1;0,247793247104292
1;0,94;0,84;0,87;8;1;0,247798962594875
1;0,8;0,95;0,9;8;0;0,247803673024036
1;0,86;0,9;0,83;8;0;0,247804198674173
1;0,83;0,93;0,88;8;0;0,247812777270635
1;0,9;0,94;0,86;8;1;0,247815492203127
1;0,86;0,9;0,82;8;0;0,247847613815048
1;0,9;0,94;0,85;8;1;0,247852677368361
1;0,94;0,84;0,86;8;1;0,247854277719428
1;0,91;0,93;0,91;8;1;0,247865930618374
1;0,9;0,81;0,88;8;0;0,247885025202589
1;0,9;0,94;0,84;8;1;0,247887716914611
1;0,86;0,9;0,81;8;0;0,247893381025073
1;0,94;0,84;0,85;8;1;0,247898888077424
1;0,83;0,93;0,87;8;0;0,24790041873293
1;0,93;0,88;0,88;8;1;0,24790470559718
1;0,98;1;0,97;8;0;0,247915263960133
1;0,9;0,94;0,83;8;1;0,247923179671958
1;0,94;0,84;0,84;8;1;0,24794102116817
1;0,86;0,9;0,8;8;0;0,247941735452293
1;0,83;0,93;0,86;8;0;0,24795600617715
1;0,9;0,94;0,82;8;1;0,247960062982819
1;0,9;0,81;0,87;8;0;0,247971584204154
1;0,94;0,85;0,91;8;1;0,247982162707335
1;0,94;0,84;0,83;8;1;0,247983800135439
1;0,93;0,88;0,87;8;1;0,247985670667246
1;0,9;0,94;0,81;8;1;0,247998782737914
1;0,83;0,93;0,85;8;0;0,248001015999041
1;0,85;1;0,9;8;1;0,248005621606214
1;0,87;0,98;0,91;8;1;0,248011270090752
1;0,9;0,81;0,86;8;0;0,248025876278456
1;0,94;0,84;0,82;8;1;0,248028425861804
1;0,93;0,88;0,86;8;1;0,248035605725669
1;0,9;0,94;0,8;8;1;0,248039544348218
1;0,83;0,93;0,84;8;0;0,248043623152191
1;0,9;0,81;0,85;8;0;0,248069466566624
1;0,93;0,88;0,85;8;1;0,248075084671505
1;0,94;0,84;0,81;8;1;0,24807538288048
1;0,83;0,93;0,83;8;0;0,248086936892522
1;0,97;0,81;0,94;8;1;0,248086995098872
1;0,91;1;0,94;8;1;0,248092090047706
1;0,92;0,92;0,92;8;1;0,248099393956303
1;0,96;0,95;0,95;8;1;0,248100068329759
1;0,83;0,98;0,94;8;0;0,248108223931092
1;0,9;0,81;0,84;8;0;0,248110562128037
1;0,93;0,88;0,84;8;1;0,248111934728437
1;0,94;0,84;0,8;8;1;0,248124891224399
1;0,83;0,93;0,82;8;0;0,248132160982153
1;0,87;0,99;0,92;8;1;0,248132410267299
1;0,87;0,9;0,92;8;0;0,248146865893982
1;0,93;0,88;0,83;8;1;0,248149128264638
1;0,9;0,81;0,83;8;0;0,248152282335869
1;0,88;0,87;0,89;8;0;0,24816797763412
1;0,83;0,94;0,92;8;0;0,248179144304463
1;0,83;0,93;0,81;8;0;0,248179791195604
1;0,9;0,82;0,91;8;0;0,248181898517287
1;0,93;0,88;0,82;8;1;0,248190376216182
1;0,9;0,81;0,82;8;0;0,248195832182351
1;0,8;0,95;0,89;8;0;0,248206717123613
1;0,88;0,97;0,91;8;1;0,248211439654505
1;0,9;0,97;0,93;8;1;0,248211518228258
1;0,83;0,93;0,8;8;0;0,248230063917178
1;1;0,89;0,96;8;0;0,248234934575442
1;0,93;0,88;0,81;8;1;0,248236766758619
1;0,9;0,81;0,81;8;0;0,248241704698443
1;0,8;0,97;0,93;8;0;0,248255237741607
1;0,85;1;0,89;8;1;0,248279174294249
1;0,93;0,88;0,8;8;1;0,248285673177111
1;0,9;0,81;0,8;8;0;0,248290131410551
1;0,87;0,89;0,9;8;0;0,248317494252706
1;0,88;0,87;0,88;8;0;0,248342126654912
1;0,93;0,81;0,94;8;0;0,248370640236767
1;0,8;0,95;0,88;8;0;0,248378885770526
1;0,92;0,91;0,9;8;1;0,248381442876823
1;0,85;1;0,88;8;1;0,248398768534719
1;0,86;0,99;0,9;8;1;0,248419647112893
1;0,88;0,87;0,87;8;0;0,248427857461533
1;0,85;1;0,87;8;1;0,248459939022043
1;0,8;0,95;0,87;8;0;0,248465570034079
1;0,88;0,87;0,86;8;0;0,248481320008928
1;0,95;0,8;0,91;8;1;0,248490512175348
1;0,85;1;0,86;8;1;0,248499837894528
1;0,8;0,95;0,86;8;0;0,248522926432914
1;0,88;0,87;0,85;8;0;0,248524076699332
1;0,85;1;0,85;8;1;0,248532727734622
1;0,89;0,96;0,91;8;1;0,248546398267612
1;0,85;1;0,84;8;1;0,248564046148381
1;0,88;0,87;0,84;8;0;0,248564335029094
1;0,8;0,95;0,85;8;0;0,248569813958913
1;0,82;0,94;0,9;8;0;0,248584406349946
1;0,94;0,89;0,93;8;1;0,248590933220164
1;0,99;0,85;0,95;8;1;0,248595615558958
1;0,85;1;0,83;8;1;0,248595875783681
1;0,88;0,87;0,83;8;0;0,248605216214612
1;0,8;0,95;0,84;8;0;0,248614372998229
1;0,85;1;0,82;8;1;0,248629042349902
1;0,88;0,87;0,82;8;0;0,248647927740928
1;0,92;0,98;0,94;8;1;0,248657199914214
1;0,8;0,95;0,83;8;0;0,248659700031279
1;0,85;1;0,81;8;1;0,248663909566386
1;0,88;0,98;0,92;8;1;0,248664890437197
1;0,82;0,96;0,93;8;0;0,248678283160729
1;0,88;0,87;0,81;8;0;0,248692965471849
1;0,85;1;0,8;8;1;0,248700676845449
1;0,86;0,99;0,89;8;1;0,248700846186559
1;0,8;0,95;0,82;8;0;0,248706994703439
1;0,9;0,86;0,93;8;0;0,248707553563012
1;0,91;0,93;0,9;8;1;0,248718763037432
1;0,87;0,89;0,89;8;0;0,248722008403438
1;0,87;0,98;0,9;8;1;0,248724325488424
1;0,95;0,85;0,93;8;1;0,248735674164059
1;0,88;0,87;0,8;8;0;0,248740563984165
1;0,91;0,88;0,94;8;0;0,248741602730911
1;0,89;0,85;0,9;8;0;0,248742379710182
1;1;0,82;0,95;8;1;0,248745481266394
1;0,92;0,91;0,89;8;1;0,248747077694167
1;0,91;0,94;0,92;8;1;0,248756653027923
1;0,8;0,95;0,81;8;0;0,248756752345497
1;0,93;0,89;0,91;8;1;0,248774208950912
1;0,92;0,94;0,93;8;1;0,248780091775884
1;0,8;0,95;0,8;8;0;0,248809210620742
1;0,86;0,99;0,88;8;1;0,248823179431512
1;0,97;0,92;0,95;8;1;0,248836439061565
1;0,86;0,99;0,87;8;1;0,248885189444411
1;0,87;0,89;0,88;8;0;0,248896012131739
1;0,92;0,91;0,88;8;1;0,248903734610424
1;0,93;0,96;0,94;8;1;0,248922783537803
1;0,86;0,99;0,86;8;1;0,248925202413435
1;0,92;0,85;0,94;8;0;0,248936818877082
1;0,88;0,97;0,9;8;1;0,248952378505796
1;0,86;0,99;0,85;8;1;0,248957932522917
1;0,94;0,85;0,9;8;1;0,24897023922897
1;0,93;0,9;0,92;8;1;0,248973598398649
1;0,93;0,92;0,93;8;1;0,248974954859714
1;0,92;0,91;0,87;8;1;0,24898082359783
1;0,87;0,89;0,87;8;0;0,248981779166126
1;0,82;0,94;0,89;8;0;0,248986319592179
1;0,89;0,99;0,93;8;1;0,248988013963926
1;0,86;0,99;0,84;8;1;0,248988989958177
1;0,87;0,98;0,89;8;1;0,249015249099093
1;0,86;0,99;0,83;8;1;0,24902052375691
1;0,92;0,91;0,86;8;1;0,249028761990309
1;0,87;0,89;0,86;8;0;0,249035353441036
1;0,86;0,93;0,93;8;0;0,249041616407972
1;0,86;0,99;0,82;8;1;0,24905338610814
1;0,91;0,93;0,89;8;1;0,249065904866922
1;0,92;0,91;0,85;8;1;0,249066906930247
1;0,87;0,89;0,85;8;0;0,249078256392594
1;0,86;0,99;0,81;8;1;0,249087952350026
1;0,92;0,91;0,84;8;1;0,249102623197271
1;0,87;0,95;0,94;8;0;0,249108457023659
1;0,87;0,89;0,84;8;0;0,249118680183275
1;0,86;0,99;0,8;8;1;0,24912442796493
1;0,92;0,91;0,83;8;1;0,249138709478349
1;0,87;0,98;0,88;8;1;0,249141354749656
1;0,95;0,82;0,92;8;1;0,24914417566646
1;0,89;0,85;0,89;8;0;0,249148247547591
1;0,86;1;0,91;8;1;0,249150531365634
1;0,82;0,94;0,88;8;0;0,249157345490399
1;0,87;0,89;0,83;8;0;0,249159740680774
1;0,8;0,96;0,92;8;0;0,249172230166795
1;0,95;0,85;0,95;8;0;0,249174655794307
1;0,92;0,91;0,82;8;1;0,249176247973779
1;0,9;0,82;0,9;8;0;0,249177311974914
1;0,85;0,92;0,91;8;0;0,249197554833283
1;0,87;0,89;0,82;8;0;0,249202643981245
1;0,87;0,98;0,87;8;1;0,249204845712655
1;0,91;0,93;0,88;8;1;0,249215102749647
1;0,92;0,91;0,81;8;1;0,24921568429015
1;0,82;0,94;0,87;8;0;0,249240379675127
1;0,87;0,98;0,86;8;1;0,249245477933544
1;0,89;0,97;0,92;8;1;0,249247504021823
1;0,86;0,96;0,94;8;0;0,249247505275212
1;0,87;0,89;0,81;8;0;0,249247886245017
1;0,88;0,97;0,89;8;1;0,249254396855987
1;0,92;0,91;0,8;8;1;0,249257232071866
1;0,87;0,98;0,85;8;1;0,24927851488848
1;0,85;0,94;0,93;8;0;0,249279755212073
1;0,91;0,93;0,87;8;1;0,24928898038949
1;0,82;0,94;0,86;8;0;0,249295144743399
1;0,87;0,89;0,8;8;0;0,249295703183713
1;0,87;0,98;0,84;8;1;0,249309775574021
1;0,89;0,96;0,9;8;1;0,249316644071875
1;0,91;0,83;0,93;8;0;0,249320091352937
1;0,89;0,85;0,88;8;0;0,249322189533678
1;0,91;0,93;0,86;8;1;0,249335288262166
1;0,8;1;0,94;8;0;0,24933963088173
1;0,82;0,94;0,85;8;0;0,249340674632369
1;0,87;0,98;0,83;8;1;0,249341488029167
1;0,91;0,93;0,85;8;1;0,249372357241654
1;0,94;0,85;0,89;8;1;0,249373420187369
1;0,87;0,98;0,82;8;1;0,249374534491757
1;0,9;0,95;0,91;8;1;0,249383203795824
1;0,82;0,94;0,84;8;0;0,249383841210302
1;0,88;0,97;0,88;8;1;0,249384963391632
1;0,91;0,8;0,92;8;0;0,249398558754286
1;0,91;0,93;0,84;8;1;0,249407163023571
1;0,89;0,85;0,87;8;0;0,249407834627708
1;0,87;0,98;0,81;8;1;0,249409302010846
1;0,81;0,95;0,91;8;0;0,24941124826665
1;0,82;0,94;0,83;8;0;0,249427740995218
1;0,91;0,93;0,83;8;1;0,249442359187292
1;0,87;0,98;0,8;8;1;0,24944600087826
1;0,88;0,97;0,87;8;1;0,249450368404391
1;0,89;0,85;0,86;8;0;0,249461255677188
1;0,82;0,94;0,82;8;0;0,249473574131646
1;0,91;0,93;0,82;8;1;0,249478975648314
1;0,88;0,97;0,86;8;1;0,24949196450574
1;0,89;0,85;0,85;8;0;0,249503984159411
1;0,86;0,91;0,91;8;0;0,249507781229834
1;0,95;0,8;0,9;8;1;0,249510333343242
1;0,91;0,93;0,81;8;1;0,249517441269154
1;0,82;0,94;0,81;8;0;0,249521836550838
1;0,87;1;0,92;8;1;0,249522948303882
1;0,88;0,97;0,85;8;1;0,249525627738335
1;0,89;0,85;0,84;8;0;0,24954421540529
1;0,94;0,85;0,88;8;1;0,249547210013257
1;0,87;0,92;0,93;8;0;0,249555067634245
1;0,88;0,97;0,84;8;1;0,249557408744259
1;0,91;0,93;0,8;8;1;0,249557967022006
1;0,88;0,88;0,91;8;0;0,249568631436778
1;0,82;0,94;0,8;8;0;0,249572766524096
1;0,9;0,82;0,89;8;0;0,249581197814392
1;0,84;0,93;0,91;8;0;0,249582360247022
1;0,89;0,85;0,83;8;0;0,249585065816554
1;0,88;0,97;0,83;8;1;0,249589621766559
1;0,91;0,96;0,93;8;1;0,249597688956677
1;0,96;0,8;0,93;8;1;0,249620089754246
1;0,88;0,97;0,82;8;1;0,249623180240816
1;0,94;0,87;0,92;8;1;0,24962650120276
1;0,89;0,85;0,82;8;0;0,249627740941042
1;0,89;0,96;0,89;8;1;0,249630333367245
1;0,94;0,85;0,87;8;1;0,249633762188972
1;0,91;0,95;0,95;8;0;0,249648524172713
1;0,96;0,87;0,94;8;1;0,249648734186385
1;0,88;0,97;0,81;8;1;0,249658481698576
1;0,89;0,85;0,81;8;0;0,249672735880881
1;0,94;0,85;0,86;8;1;0,249688509669151
1;0,88;0,97;0,8;8;1;0,249695739073693
1;0,97;0,82;0,94;8;1;0,249707216866716
1;0,93;0,89;0,9;8;1;0,24970823094092
1;0,89;0,85;0,8;8;0;0,249720284990337
1;0,94;0,85;0,85;8;1;0,249732744217491
1;0,82;0,95;0,92;8;0;0,249744708041694
1;0,9;0,82;0,88;8;0;0,249755406521731
1;0,89;0,96;0,88;8;1;0,249765601083197
1;0,94;0,85;0,84;8;1;0,249774567321307
1;0,95;0,91;0,94;8;1;0,249804825231953
1;0,88;0,94;0,94;8;0;0,249808920932788
1;0,94;0,85;0,83;8;1;0,249817054670754
1;0,86;1;0,9;8;1;0,249817705382994
1;0,89;0,96;0,87;8;1;0,249833033245346
1;0,87;0,99;0,91;8;1;0,249837511572085
1;0,9;0,82;0,87;8;0;0,249841446575846
1;0,9;0,84;0,92;8;0;0,249852908607792
1;0,82;0,99;0,94;8;0;0,249853542883246
1;0,94;0,85;0,82;8;1;0,249861389571465
1;0,89;0,96;0,86;8;1;0,249875660820514
1;0,9;0,82;0,86;8;0;0,249895315477624
1;0,94;0,85;0,81;8;1;0,249908050398582
1;0,89;0,96;0,85;8;1;0,249910003394071
1;0,95;0,8;0,89;8;1;0,249926818591213
1;0,94;0,94;0,94;8;1;0,249936168953199
1;0,9;0,82;0,85;8;0;0,249938514767247
1;0,94;0,86;0,91;8;1;0,249938825135701
1;0,89;0,96;0,84;8;1;0,249942354418874
1;0,94;0,85;0,8;8;1;0,249957255557828
1;0,97;0,81;0,95;8;0;0,249966909475305
1;0,89;0,96;0,83;8;1;0,249975117815643
1;0,9;0,82;0,84;8;0;0,249979227656656
1;0,85;0,97;0,94;8;0;0,249987042138551
1;0,89;0,96;0,82;8;1;0,250009238674706
1;0,95;0,81;0,91;8;1;0,250015803199821
1;0,9;0,82;0,83;8;0;0,250020565294304
1;0,89;0,96;0,81;8;1;0,25004512424598
1;0,9;0,82;0,82;8;0;0,250063730627951
1;0,89;0,96;0,8;8;1;0,250082988823161
1;0,93;0,89;0,89;8;1;0,250087601802616
1;0,86;1;0,89;8;1;0,250089220000449
1;0,95;0,8;0,88;8;1;0,250106519437463
1;0,9;0,82;0,81;8;0;0,250109217227304
1;0,88;0,89;0,92;8;0;0,250127955256148
1;0,84;0,95;0,93;8;0;0,250150311386903
1;0,9;0,82;0,8;8;0;0,250157258392415
1;0,89;0,86;0,91;8;0;0,250168369482473
1;0,98;0,89;0,95;8;1;0,250171740627557
1;0,96;0,93;0,96;8;0;0,250178909526803
1;0,9;0,83;0,91;8;0;0,250179950306989
1;0,9;0,95;0,9;8;1;0,250182730412364
1;0,85;0,92;0,9;8;0;0,250188014947677
1;0,95;0,8;0,87;8;1;0,25019612879002
1;0,9;0,96;0,92;8;1;0,25020342024022
1;0,86;1;0,88;8;1;0,250206384443259
1;0,92;0,93;0,95;8;0;0,250210657879222
1;0,89;0,89;0,93;8;0;0,250242915021721
1;0,93;0,89;0,88;8;1;0,250249534004278
1;0,95;0,8;0,86;8;1;0,250252866407538
1;0,92;0,92;0,91;8;1;0,250256503244515
1;0,86;1;0,87;8;1;0,250264920967279
1;0,95;0,8;0,85;8;1;0,250298711326789
1;0,86;1;0,86;8;1;0,250302049426872
1;0,89;0,87;0,92;8;0;0,250309194298804
1;0,96;0,83;0,95;8;0;0,250312624142867
1;0,93;0,89;0,87;8;1;0,250328633161914
1;0,86;1;0,85;8;1;0,250332061786244
1;0,95;0,8;0,84;8;1;0,250342025375164
1;0,86;1;0,84;8;1;0,250360412337307
1;0,98;0,98;0,96;8;1;0,250365004503556
1;0,93;0,89;0,86;8;1;0,250377351391301
1;0,95;0,8;0,83;8;1;0,25038598183224
1;0,86;1;0,83;8;1;0,250389196608515
1;0,81;0,95;0,9;8;0;0,250397499906662
1;0,93;0,89;0,85;8;1;0,25041582897497
1;0,86;1;0,82;8;1;0,250419252511675
1;0,9;0,98;0,93;8;1;0,250427259797152
1;0,95;0,8;0,82;8;1;0,250431800549881
1;0,88;0,98;0,91;8;1;0,25043492636364
1;0,86;1;0,81;8;1;0,250450956294388
1;0,93;0,89;0,84;8;1;0,250451729226166
1;0,89;1;0,93;8;1;0,250457384770243
1;0,88;0,99;0,92;8;1;0,250461675403681
